course_row_id,source_row_number,city,aoi_type,accept_time,delivery_time,ds,delivery_duration_minutes
lade-jilin-15245,15245,Jilin,1,05-13 18:20:00,05-13 19:06:00,0513,46
lade-jilin-15246,15246,Jilin,1,07-31 08:51:00,07-31 09:34:00,0731,43
lade-jilin-15247,15247,Jilin,1,07-05 08:37:00,07-05 09:19:00,0705,42
lade-jilin-15248,15248,Jilin,1,08-24 09:08:00,08-24 09:53:00,0824,45
lade-jilin-15249,15249,Jilin,1,06-09 09:19:00,06-09 10:02:00,0609,43
lade-jilin-15250,15250,Jilin,1,05-29 08:54:00,05-29 10:29:00,0529,95
lade-jilin-15251,15251,Jilin,1,06-03 13:14:00,06-03 13:43:00,0603,29
lade-jilin-15252,15252,Jilin,1,08-10 08:44:00,08-10 09:18:00,0810,34
lade-jilin-15253,15253,Jilin,1,09-19 08:50:00,09-19 09:41:00,0919,51
lade-jilin-15254,15254,Jilin,1,09-10 08:02:00,09-10 09:07:00,0910,65
lade-jilin-15255,15255,Jilin,14,08-25 08:51:00,08-25 15:15:00,0825,384
lade-jilin-15256,15256,Jilin,14,07-24 08:09:00,07-24 13:03:00,0724,294
lade-jilin-15257,15257,Jilin,14,08-26 09:18:00,08-26 13:54:00,0826,276
lade-jilin-15258,15258,Jilin,14,08-19 09:11:00,08-19 14:41:00,0819,330
lade-jilin-15259,15259,Jilin,14,07-29 08:28:00,07-29 12:58:00,0729,270
lade-jilin-15260,15260,Jilin,14,08-27 08:24:00,08-27 13:42:00,0827,318
lade-jilin-15261,15261,Jilin,14,08-22 08:55:00,08-22 13:28:00,0822,273
lade-jilin-15262,15262,Jilin,14,08-24 08:39:00,08-24 13:28:00,0824,289
lade-jilin-15263,15263,Jilin,14,07-16 08:28:00,07-16 12:22:00,0716,234
lade-jilin-15264,15264,Jilin,14,08-26 09:18:00,08-26 14:03:00,0826,285
lade-jilin-15265,15265,Jilin,14,08-15 08:51:00,08-15 13:39:00,0815,288
lade-jilin-15266,15266,Jilin,14,07-17 08:31:00,07-17 13:11:00,0717,280
lade-jilin-15267,15267,Jilin,14,07-31 08:30:00,07-31 14:37:00,0731,367
lade-jilin-15268,15268,Jilin,14,08-21 09:17:00,08-21 13:13:00,0821,236
lade-jilin-15269,15269,Jilin,14,08-03 08:45:00,08-03 15:43:00,0803,418
lade-jilin-15270,15270,Jilin,14,07-22 08:15:00,07-22 11:28:00,0722,193
lade-jilin-15271,15271,Jilin,14,08-30 08:34:00,08-30 12:49:00,0830,255
lade-jilin-15272,15272,Jilin,14,08-10 13:42:00,08-10 17:15:00,0810,213
lade-jilin-15273,15273,Jilin,14,07-20 08:22:00,07-20 12:46:00,0720,264
lade-jilin-15274,15274,Jilin,14,05-16 08:17:00,05-16 12:14:00,0516,237
lade-jilin-15275,15275,Jilin,14,08-21 09:15:00,08-21 15:12:00,0821,357
lade-jilin-15276,15276,Jilin,14,09-10 07:57:00,09-10 13:34:00,0910,337
lade-jilin-15277,15277,Jilin,14,08-17 08:49:00,08-17 15:25:00,0817,396
lade-jilin-15278,15278,Jilin,14,08-23 08:47:00,08-23 11:43:00,0823,176
lade-jilin-15279,15279,Jilin,14,06-09 08:51:00,06-09 12:52:00,0609,241
lade-jilin-15280,15280,Jilin,14,09-15 14:25:00,09-15 15:42:00,0915,77
lade-jilin-15281,15281,Jilin,14,08-05 08:20:00,08-05 11:28:00,0805,188
lade-jilin-15282,15282,Jilin,14,08-25 08:54:00,08-25 13:22:00,0825,268
lade-jilin-15283,15283,Jilin,14,09-05 09:20:00,09-05 15:48:00,0905,388
lade-jilin-15284,15284,Jilin,14,08-03 09:39:00,08-03 14:12:00,0803,273
lade-jilin-15285,15285,Jilin,14,09-20 08:41:00,09-20 12:37:00,0920,236
lade-jilin-15286,15286,Jilin,14,08-16 08:56:00,08-16 14:05:00,0816,309
lade-jilin-15287,15287,Jilin,14,08-14 08:27:00,08-14 13:52:00,0814,325
lade-jilin-15288,15288,Jilin,14,07-27 08:57:00,07-27 12:30:00,0727,213
lade-jilin-15289,15289,Jilin,14,08-20 08:41:00,08-20 11:50:00,0820,189
lade-jilin-15290,15290,Jilin,14,08-15 08:39:00,08-15 12:23:00,0815,224
lade-jilin-15291,15291,Jilin,14,09-21 09:20:00,09-21 13:32:00,0921,252
lade-jilin-15292,15292,Jilin,1,06-08 16:11:00,06-08 17:48:00,0608,97
lade-jilin-15293,15293,Jilin,1,06-18 13:35:00,06-18 20:26:00,0618,411
lade-jilin-15294,15294,Jilin,1,06-19 14:20:00,06-19 16:30:00,0619,130
lade-jilin-15295,15295,Jilin,1,05-29 17:43:00,05-29 18:19:00,0529,36
lade-jilin-15296,15296,Jilin,1,05-29 17:46:00,05-29 20:19:00,0529,153
lade-jilin-15297,15297,Jilin,1,06-01 08:35:00,06-01 18:49:00,0601,614
lade-jilin-15298,15298,Jilin,1,09-21 09:20:00,09-21 13:19:00,0921,239
lade-jilin-15299,15299,Jilin,1,08-08 10:10:00,08-08 18:04:00,0808,474
lade-jilin-15300,15300,Jilin,1,07-02 11:59:00,07-02 15:28:00,0702,209
lade-jilin-15301,15301,Jilin,1,07-22 08:31:00,07-22 11:55:00,0722,204
lade-jilin-15302,15302,Jilin,1,09-04 08:57:00,09-04 13:42:00,0904,285
lade-jilin-15303,15303,Jilin,1,09-09 14:33:00,09-09 14:36:00,0909,3
lade-jilin-15304,15304,Jilin,1,09-22 09:13:00,09-22 12:26:00,0922,193
lade-jilin-15305,15305,Jilin,1,07-15 08:58:00,07-15 17:00:00,0715,482
lade-jilin-15306,15306,Jilin,1,09-28 09:27:00,09-28 12:59:00,0928,212
lade-jilin-15307,15307,Jilin,1,07-22 08:30:00,07-22 11:41:00,0722,191
lade-jilin-15308,15308,Jilin,1,09-03 08:05:00,09-03 11:18:00,0903,193
lade-jilin-15309,15309,Jilin,1,08-13 09:14:00,08-13 13:24:00,0813,250
lade-jilin-15310,15310,Jilin,1,08-09 09:03:00,08-09 13:48:00,0809,285
lade-jilin-15311,15311,Jilin,1,08-11 09:20:00,08-11 16:40:00,0811,440
lade-jilin-15312,15312,Jilin,1,08-29 09:08:00,08-29 14:15:00,0829,307
lade-jilin-15313,15313,Jilin,1,08-18 08:34:00,08-18 13:04:00,0818,270
lade-jilin-15314,15314,Jilin,1,08-20 08:41:00,08-20 11:42:00,0820,181
lade-jilin-15315,15315,Jilin,1,08-28 08:38:00,08-28 18:50:00,0828,612
lade-jilin-15316,15316,Jilin,1,08-24 08:44:00,08-24 14:13:00,0824,329
lade-jilin-15317,15317,Jilin,1,09-11 08:43:00,09-11 14:16:00,0911,333
lade-jilin-15318,15318,Jilin,1,09-08 09:34:00,09-08 14:46:00,0908,312
lade-jilin-15319,15319,Jilin,1,08-13 09:14:00,08-13 13:12:00,0813,238
lade-jilin-15320,15320,Jilin,1,09-30 08:37:00,09-30 12:47:00,0930,250
lade-jilin-15321,15321,Jilin,1,07-23 07:59:00,07-23 11:02:00,0723,183
lade-jilin-15322,15322,Jilin,1,08-01 08:17:00,08-01 12:10:00,0801,233
lade-jilin-15323,15323,Jilin,1,09-18 08:50:00,09-18 12:32:00,0918,222
lade-jilin-15324,15324,Jilin,0,07-20 08:21:00,07-20 13:58:00,0720,337
lade-jilin-15325,15325,Jilin,0,09-25 08:33:00,09-25 12:51:00,0925,258
lade-jilin-15326,15326,Jilin,0,08-20 08:26:00,08-20 14:17:00,0820,351
lade-jilin-15327,15327,Jilin,0,09-01 09:02:00,09-01 15:27:00,0901,385
lade-jilin-15328,15328,Jilin,0,08-12 15:39:00,08-12 18:12:00,0812,153
lade-jilin-15329,15329,Jilin,0,08-17 08:24:00,08-17 14:27:00,0817,363
lade-jilin-15330,15330,Jilin,0,08-26 08:50:00,08-26 15:57:00,0826,427
lade-jilin-15331,15331,Jilin,0,07-22 08:22:00,07-22 12:53:00,0722,271
lade-jilin-15332,15332,Jilin,0,09-02 13:55:00,09-02 16:19:00,0902,144
lade-jilin-15333,15333,Jilin,0,08-08 09:54:00,08-08 17:09:00,0808,435
lade-jilin-15334,15334,Jilin,0,06-18 09:32:00,06-18 12:21:00,0618,169
lade-jilin-15335,15335,Jilin,0,08-28 08:29:00,08-28 15:13:00,0828,404
lade-jilin-15336,15336,Jilin,0,09-13 10:04:00,09-13 12:26:00,0913,142
lade-jilin-15337,15337,Jilin,0,06-10 09:07:00,06-10 12:04:00,0610,177
lade-jilin-15338,15338,Jilin,0,09-27 09:40:00,09-27 11:47:00,0927,127
lade-jilin-15339,15339,Jilin,0,08-15 09:49:00,08-15 11:42:00,0815,113
lade-jilin-15340,15340,Jilin,0,09-03 10:26:00,09-03 12:46:00,0903,140
lade-jilin-15341,15341,Jilin,0,07-18 09:08:00,07-18 11:21:00,0718,133
lade-jilin-15342,15342,Jilin,0,07-21 08:54:00,07-21 11:22:00,0721,148
lade-jilin-15343,15343,Jilin,0,08-01 09:41:00,08-01 12:00:00,0801,139
lade-jilin-15344,15344,Jilin,0,07-28 09:49:00,07-28 11:31:00,0728,102
lade-jilin-15345,15345,Jilin,0,07-19 08:34:00,07-19 10:37:00,0719,123
lade-jilin-15346,15346,Jilin,0,07-26 09:55:00,07-26 12:29:00,0726,154
lade-jilin-15347,15347,Jilin,0,08-16 10:33:00,08-16 13:41:00,0816,188
lade-jilin-15348,15348,Jilin,0,07-24 08:49:00,07-24 10:51:00,0724,122
lade-jilin-15349,15349,Jilin,0,08-15 09:49:00,08-15 11:47:00,0815,118
lade-jilin-15350,15350,Jilin,0,07-06 09:58:00,07-06 10:34:00,0706,36
lade-jilin-15351,15351,Jilin,0,09-18 09:45:00,09-18 11:55:00,0918,130
lade-jilin-15352,15352,Jilin,0,09-23 09:00:00,09-23 11:04:00,0923,124
lade-jilin-15353,15353,Jilin,0,08-11 09:39:00,08-11 12:45:00,0811,186
lade-jilin-15354,15354,Jilin,0,07-12 09:56:00,07-12 11:40:00,0712,104
lade-jilin-15355,15355,Jilin,0,06-14 10:43:00,06-14 13:02:00,0614,139
lade-jilin-15356,15356,Jilin,0,07-06 09:58:00,07-06 10:29:00,0706,31
lade-jilin-15357,15357,Jilin,0,05-30 13:39:00,05-30 19:07:00,0530,328
lade-jilin-15358,15358,Jilin,0,05-17 11:57:00,05-17 13:42:00,0517,105
lade-jilin-15359,15359,Jilin,0,07-12 09:56:00,07-12 11:28:00,0712,92
lade-jilin-15360,15360,Jilin,0,07-12 09:56:00,07-12 11:34:00,0712,98
lade-jilin-15361,15361,Jilin,0,07-04 10:52:00,07-04 11:46:00,0704,54
lade-jilin-15362,15362,Jilin,0,09-06 10:10:00,09-06 12:49:00,0906,159
lade-jilin-15363,15363,Jilin,0,07-09 09:19:00,07-09 11:02:00,0709,103
lade-jilin-15364,15364,Jilin,0,09-02 08:53:00,09-02 11:00:00,0902,127
lade-jilin-15365,15365,Jilin,0,09-10 09:57:00,09-10 12:27:00,0910,150
lade-jilin-15366,15366,Jilin,0,07-25 09:55:00,07-25 11:23:00,0725,88
lade-jilin-15367,15367,Jilin,0,08-27 09:13:00,08-27 12:52:00,0827,219
lade-jilin-15368,15368,Jilin,0,09-19 09:38:00,09-19 12:12:00,0919,154
lade-jilin-15369,15369,Jilin,0,09-26 09:47:00,09-26 11:12:00,0926,85
lade-jilin-15370,15370,Jilin,0,07-15 10:19:00,07-15 12:39:00,0715,140
lade-jilin-15371,15371,Jilin,0,07-07 09:42:00,07-07 11:50:00,0707,128
lade-jilin-15372,15372,Jilin,0,09-29 09:31:00,09-29 13:51:00,0929,260
lade-jilin-15373,15373,Jilin,0,06-09 09:17:00,06-09 11:27:00,0609,130
lade-jilin-15374,15374,Jilin,0,09-05 10:51:00,09-05 14:36:00,0905,225
lade-jilin-15375,15375,Jilin,0,09-02 08:54:00,09-02 10:52:00,0902,118
lade-jilin-15376,15376,Jilin,0,07-30 08:43:00,07-30 11:09:00,0730,146
lade-jilin-15377,15377,Jilin,0,06-12 09:17:00,06-12 13:02:00,0612,225
lade-jilin-15378,15378,Jilin,0,06-27 09:45:00,06-27 12:01:00,0627,136
lade-jilin-15379,15379,Jilin,0,07-29 10:21:00,07-29 12:43:00,0729,142
lade-jilin-15380,15380,Jilin,0,06-19 10:33:00,06-19 11:57:00,0619,84
lade-jilin-15381,15381,Jilin,0,09-29 09:31:00,09-29 13:58:00,0929,267
lade-jilin-15382,15382,Jilin,0,08-10 09:19:00,08-10 11:01:00,0810,102
lade-jilin-15383,15383,Jilin,0,09-01 09:14:00,09-01 12:13:00,0901,179
lade-jilin-15384,15384,Jilin,0,08-12 09:31:00,08-12 12:37:00,0812,186
lade-jilin-15385,15385,Jilin,0,08-23 10:26:00,08-23 12:25:00,0823,119
lade-jilin-15386,15386,Jilin,0,09-09 10:25:00,09-09 13:53:00,0909,208
lade-jilin-15387,15387,Jilin,0,08-30 09:31:00,08-30 11:08:00,0830,97
lade-jilin-15388,15388,Jilin,0,08-02 10:13:00,08-02 12:37:00,0802,144
lade-jilin-15389,15389,Jilin,0,09-30 09:37:00,09-30 11:45:00,0930,128
lade-jilin-15390,15390,Jilin,0,07-27 09:58:00,07-27 12:14:00,0727,136
lade-jilin-15391,15391,Jilin,0,07-21 08:53:00,07-21 11:16:00,0721,143
lade-jilin-15392,15392,Jilin,0,07-20 11:38:00,07-20 11:39:00,0720,1
lade-jilin-15393,15393,Jilin,0,08-08 10:12:00,08-08 12:15:00,0808,123
lade-jilin-15394,15394,Jilin,0,08-03 09:42:00,08-03 13:03:00,0803,201
lade-jilin-15395,15395,Jilin,0,06-29 09:32:00,06-29 12:16:00,0629,164
lade-jilin-15396,15396,Jilin,0,08-09 09:20:00,08-09 11:19:00,0809,119
lade-jilin-15397,15397,Jilin,0,09-13 10:04:00,09-13 12:13:00,0913,129
lade-jilin-15398,15398,Jilin,0,09-13 10:04:00,09-13 12:19:00,0913,135
lade-jilin-15399,15399,Jilin,0,09-08 10:30:00,09-08 13:07:00,0908,157
lade-jilin-15400,15400,Jilin,0,08-18 10:01:00,08-18 12:09:00,0818,128
lade-jilin-15401,15401,Jilin,0,09-07 10:32:00,09-07 12:35:00,0907,123
lade-jilin-15402,15402,Jilin,0,09-22 09:14:00,09-22 11:52:00,0922,158
lade-jilin-15403,15403,Jilin,0,09-08 10:30:00,09-08 13:02:00,0908,152
lade-jilin-15404,15404,Jilin,0,08-26 09:55:00,08-26 13:05:00,0826,190
lade-jilin-15405,15405,Jilin,0,09-20 08:49:00,09-20 10:41:00,0920,112
lade-jilin-15406,15406,Jilin,0,09-28 09:49:00,09-28 11:53:00,0928,124
lade-jilin-15407,15407,Jilin,0,08-14 09:52:00,08-14 12:18:00,0814,146
lade-jilin-15408,15408,Jilin,0,06-13 09:30:00,06-13 12:50:00,0613,200
lade-jilin-15409,15409,Jilin,0,06-28 09:13:00,06-28 11:35:00,0628,142
lade-jilin-15410,15410,Jilin,0,06-07 09:06:00,06-07 12:34:00,0607,208
lade-jilin-15411,15411,Jilin,14,06-07 09:20:00,06-07 12:56:00,0607,216
lade-jilin-15412,15412,Jilin,14,06-08 07:47:00,06-08 12:52:00,0608,305
lade-jilin-15413,15413,Jilin,10,06-08 13:15:00,06-08 16:27:00,0608,192
lade-jilin-15414,15414,Jilin,10,06-08 07:47:00,06-08 10:07:00,0608,140
lade-jilin-15415,15415,Jilin,10,09-23 09:21:00,09-23 09:59:00,0923,38
lade-jilin-15416,15416,Jilin,1,06-04 15:27:00,06-04 18:43:00,0604,196
lade-jilin-15417,15417,Jilin,1,09-16 08:36:00,09-16 12:47:00,0916,251
lade-jilin-15418,15418,Jilin,1,07-10 08:19:00,07-10 11:26:00,0710,187
lade-jilin-15419,15419,Jilin,1,07-30 08:26:00,07-30 14:33:00,0730,367
lade-jilin-15420,15420,Jilin,1,08-09 14:30:00,08-09 18:45:00,0809,255
lade-jilin-15421,15421,Jilin,1,08-13 09:25:00,08-13 14:24:00,0813,299
lade-jilin-15422,15422,Jilin,1,07-23 07:58:00,07-23 12:45:00,0723,287
lade-jilin-15423,15423,Jilin,1,08-11 09:17:00,08-11 13:41:00,0811,264
lade-jilin-15424,15424,Jilin,1,09-30 08:39:00,09-30 11:35:00,0930,176
lade-jilin-15425,15425,Jilin,1,09-25 08:39:00,09-25 11:20:00,0925,161
lade-jilin-15426,15426,Jilin,1,09-22 09:13:00,09-22 11:47:00,0922,154
lade-jilin-15427,15427,Jilin,1,07-20 08:33:00,07-20 12:20:00,0720,227
lade-jilin-15428,15428,Jilin,1,07-02 08:25:00,07-02 11:13:00,0702,168
lade-jilin-15429,15429,Jilin,1,09-30 08:39:00,09-30 11:41:00,0930,182
lade-jilin-15430,15430,Jilin,1,08-25 08:51:00,08-25 12:03:00,0825,192
lade-jilin-15431,15431,Jilin,1,09-14 09:41:00,09-14 19:48:00,0914,607
lade-jilin-15432,15432,Jilin,1,08-31 08:49:00,08-31 12:04:00,0831,195
lade-jilin-15433,15433,Jilin,1,07-28 08:19:00,07-28 12:30:00,0728,251
lade-jilin-15434,15434,Jilin,1,07-24 08:13:00,07-24 10:22:00,0724,129
lade-jilin-15435,15435,Jilin,1,07-23 07:53:00,07-23 13:00:00,0723,307
lade-jilin-15436,15436,Jilin,1,06-29 12:01:00,06-29 13:08:00,0629,67
lade-jilin-15437,15437,Jilin,1,07-08 08:31:00,07-08 11:32:00,0708,181
lade-jilin-15438,15438,Jilin,1,07-17 08:44:00,07-17 12:11:00,0717,207
lade-jilin-15439,15439,Jilin,1,08-12 09:12:00,08-12 13:47:00,0812,275
lade-jilin-15440,15440,Jilin,1,08-16 08:55:00,08-16 11:49:00,0816,174
lade-jilin-15441,15441,Jilin,1,10-01 08:29:00,10-01 10:53:00,1001,144
lade-jilin-15442,15442,Jilin,1,08-23 08:51:00,08-23 12:13:00,0823,202
lade-jilin-15443,15443,Jilin,1,06-26 15:07:00,06-26 19:26:00,0626,259
lade-jilin-15444,15444,Jilin,1,06-27 09:15:00,06-27 13:57:00,0627,282
lade-jilin-15445,15445,Jilin,1,07-26 09:03:00,07-26 14:34:00,0726,331
lade-jilin-15446,15446,Jilin,1,07-29 08:39:00,07-29 14:02:00,0729,323
lade-jilin-15447,15447,Jilin,1,08-19 09:13:00,08-19 12:37:00,0819,204
lade-jilin-15448,15448,Jilin,1,08-20 08:42:00,08-20 12:11:00,0820,209
lade-jilin-15449,15449,Jilin,1,09-26 08:58:00,09-26 11:35:00,0926,157
lade-jilin-15450,15450,Jilin,1,09-11 08:44:00,09-11 12:37:00,0911,233
lade-jilin-15451,15451,Jilin,1,08-27 08:24:00,08-27 13:11:00,0827,287
lade-jilin-15452,15452,Jilin,1,08-15 08:40:00,08-15 11:02:00,0815,142
lade-jilin-15453,15453,Jilin,1,08-11 09:17:00,08-11 13:27:00,0811,250
lade-jilin-15454,15454,Jilin,1,07-29 08:39:00,07-29 13:42:00,0729,303
lade-jilin-15455,15455,Jilin,1,07-16 08:49:00,07-16 14:07:00,0716,318
lade-jilin-15456,15456,Jilin,1,07-15 09:12:00,07-15 15:56:00,0715,404
lade-jilin-15457,15457,Jilin,1,08-24 08:45:00,08-24 12:54:00,0824,249
lade-jilin-15458,15458,Jilin,1,09-18 08:51:00,09-18 11:24:00,0918,153
lade-jilin-15459,15459,Jilin,1,09-12 10:06:00,09-12 14:48:00,0912,282
lade-jilin-15460,15460,Jilin,1,08-18 08:35:00,08-18 11:56:00,0818,201
lade-jilin-15461,15461,Jilin,1,08-01 08:18:00,08-01 11:09:00,0801,171
lade-jilin-15462,15462,Jilin,1,07-09 07:52:00,07-09 11:03:00,0709,191
lade-jilin-15463,15463,Jilin,1,09-29 08:43:00,09-29 11:37:00,0929,174
lade-jilin-15464,15464,Jilin,1,07-08 08:31:00,07-08 11:40:00,0708,189
lade-jilin-15465,15465,Jilin,1,09-19 09:10:00,09-19 12:10:00,0919,180
lade-jilin-15466,15466,Jilin,1,09-06 09:10:00,09-06 14:12:00,0906,302
lade-jilin-15467,15467,Jilin,1,08-22 08:50:00,08-22 16:18:00,0822,448
lade-jilin-15468,15468,Jilin,1,08-14 08:27:00,08-14 13:03:00,0814,276
lade-jilin-15469,15469,Jilin,1,08-10 08:38:00,08-10 12:30:00,0810,232
lade-jilin-15470,15470,Jilin,1,07-03 08:29:00,07-03 11:40:00,0703,191
lade-jilin-15471,15471,Jilin,1,07-18 09:02:00,07-18 13:05:00,0718,243
lade-jilin-15472,15472,Jilin,1,07-18 09:04:00,07-18 12:38:00,0718,214
lade-jilin-15473,15473,Jilin,1,07-31 08:41:00,07-31 15:43:00,0731,422
lade-jilin-15474,15474,Jilin,1,08-06 08:25:00,08-06 13:33:00,0806,308
lade-jilin-15475,15475,Jilin,1,09-02 09:01:00,09-02 12:46:00,0902,225
lade-jilin-15476,15476,Jilin,1,09-25 08:39:00,09-25 11:01:00,0925,142
lade-jilin-15477,15477,Jilin,1,07-29 08:39:00,07-29 14:07:00,0729,328
lade-jilin-15478,15478,Jilin,1,08-08 10:09:00,08-08 14:30:00,0808,261
lade-jilin-15479,15479,Jilin,1,10-02 08:45:00,10-02 11:35:00,1002,170
lade-jilin-15480,15480,Jilin,1,08-05 08:23:00,08-05 10:49:00,0805,146
lade-jilin-15481,15481,Jilin,1,08-04 08:53:00,08-04 13:59:00,0804,306
lade-jilin-15482,15482,Jilin,1,07-02 08:25:00,07-02 11:07:00,0702,162
lade-jilin-15483,15483,Jilin,1,07-13 08:19:00,07-13 13:32:00,0713,313
lade-jilin-15484,15484,Jilin,1,07-27 08:56:00,07-27 13:29:00,0727,273
lade-jilin-15485,15485,Jilin,1,09-29 08:43:00,09-29 12:06:00,0929,203
lade-jilin-15486,15486,Jilin,1,09-20 08:39:00,09-20 11:00:00,0920,141
lade-jilin-15487,15487,Jilin,1,08-21 08:30:00,08-21 12:36:00,0821,246
lade-jilin-15488,15488,Jilin,1,07-01 08:56:00,07-01 13:25:00,0701,269
lade-jilin-15489,15489,Jilin,1,06-28 11:04:00,06-28 12:11:00,0628,67
lade-jilin-15490,15490,Jilin,1,09-27 08:44:00,09-27 11:18:00,0927,154
lade-jilin-15491,15491,Jilin,1,09-19 09:10:00,09-19 11:43:00,0919,153
lade-jilin-15492,15492,Jilin,1,08-10 16:04:00,08-10 17:53:00,0810,109
lade-jilin-15493,15493,Jilin,1,07-31 08:41:00,07-31 16:03:00,0731,442
lade-jilin-15494,15494,Jilin,1,07-06 08:33:00,07-06 12:27:00,0706,234
lade-jilin-15495,15495,Jilin,1,08-09 09:04:00,08-09 12:06:00,0809,182
lade-jilin-15496,15496,Jilin,1,08-30 08:43:00,08-30 11:45:00,0830,182
lade-jilin-15497,15497,Jilin,1,09-15 10:00:00,09-15 13:43:00,0915,223
lade-jilin-15498,15498,Jilin,1,09-19 09:10:00,09-19 11:50:00,0919,160
lade-jilin-15499,15499,Jilin,1,09-19 09:11:00,09-19 18:25:00,0919,554
lade-jilin-15500,15500,Jilin,1,09-22 09:13:00,09-22 11:36:00,0922,143
lade-jilin-15501,15501,Jilin,1,09-17 08:44:00,09-17 11:38:00,0917,174
lade-jilin-15502,15502,Jilin,1,09-01 09:08:00,09-01 13:33:00,0901,265
lade-jilin-15503,15503,Jilin,1,08-15 08:40:00,08-15 11:22:00,0815,162
lade-jilin-15504,15504,Jilin,1,07-27 08:56:00,07-27 13:16:00,0727,260
lade-jilin-15505,15505,Jilin,1,06-30 11:25:00,06-30 12:45:00,0630,80
lade-jilin-15506,15506,Jilin,1,08-30 08:43:00,08-30 18:47:00,0830,604
lade-jilin-15507,15507,Jilin,1,06-29 12:00:00,06-29 12:57:00,0629,57
lade-jilin-15508,15508,Jilin,1,08-07 09:35:00,08-07 12:27:00,0807,172
lade-jilin-15509,15509,Jilin,1,07-03 08:30:00,07-03 11:47:00,0703,197
lade-jilin-15510,15510,Jilin,1,08-12 09:12:00,08-12 13:12:00,0812,240
lade-jilin-15511,15511,Jilin,1,09-24 08:57:00,09-24 12:16:00,0924,199
lade-jilin-15512,15512,Jilin,1,09-09 09:04:00,09-09 11:50:00,0909,166
lade-jilin-15513,15513,Jilin,1,10-02 08:45:00,10-02 11:12:00,1002,147
lade-jilin-15514,15514,Jilin,1,10-01 08:29:00,10-01 20:02:00,1001,693
lade-jilin-15515,15515,Jilin,1,08-29 09:10:00,08-29 12:44:00,0829,214
lade-jilin-15516,15516,Jilin,1,07-28 08:20:00,07-28 12:22:00,0728,242
lade-jilin-15517,15517,Jilin,1,07-17 12:11:00,07-17 20:51:00,0717,520
lade-jilin-15518,15518,Jilin,1,07-05 08:44:00,07-05 12:46:00,0705,242
lade-jilin-15519,15519,Jilin,1,07-04 09:15:00,07-04 13:44:00,0704,269
lade-jilin-15520,15520,Jilin,1,08-19 09:12:00,08-19 12:16:00,0819,184
lade-jilin-15521,15521,Jilin,1,07-23 08:10:00,07-23 08:25:00,0723,15
lade-jilin-15522,15522,Jilin,1,09-25 08:40:00,09-25 09:08:00,0925,28
lade-jilin-15523,15523,Jilin,1,08-10 13:42:00,08-10 13:59:00,0810,17
lade-jilin-15524,15524,Jilin,1,08-03 09:13:00,08-03 09:26:00,0803,13
lade-jilin-15525,15525,Jilin,1,09-20 08:36:00,09-20 08:57:00,0920,21
lade-jilin-15526,15526,Jilin,1,09-04 09:09:00,09-04 18:12:00,0904,543
lade-jilin-15527,15527,Jilin,1,09-12 10:07:00,09-12 10:42:00,0912,35
lade-jilin-15528,15528,Jilin,1,08-18 08:34:00,08-18 09:19:00,0818,45
lade-jilin-15529,15529,Jilin,1,06-29 09:26:00,06-29 09:39:00,0629,13
lade-jilin-15530,15530,Jilin,1,08-28 09:15:00,08-28 18:30:00,0828,555
lade-jilin-15531,15531,Jilin,1,09-17 08:10:00,09-17 08:39:00,0917,29
lade-jilin-15532,15532,Jilin,1,06-13 08:53:00,06-13 09:09:00,0613,16
lade-jilin-15533,15533,Jilin,1,05-29 15:47:00,05-29 19:30:00,0529,223
lade-jilin-15534,15534,Jilin,1,09-13 08:48:00,09-13 09:16:00,0913,28
lade-jilin-15535,15535,Jilin,1,06-12 14:01:00,06-12 14:34:00,0612,33
lade-jilin-15536,15536,Jilin,1,08-05 08:52:00,08-05 09:10:00,0805,18
lade-jilin-15537,15537,Jilin,1,06-16 10:08:00,06-16 10:47:00,0616,39
lade-jilin-15538,15538,Jilin,1,08-13 09:03:00,08-13 09:47:00,0813,44
lade-jilin-15539,15539,Jilin,1,07-27 09:05:00,07-27 09:33:00,0727,28
lade-jilin-15540,15540,Jilin,1,09-07 08:29:00,09-07 09:03:00,0907,34
lade-jilin-15541,15541,Jilin,1,06-30 14:27:00,06-30 19:19:00,0630,292
lade-jilin-15542,15542,Jilin,1,06-30 14:28:00,06-30 15:07:00,0630,39
lade-jilin-15543,15543,Jilin,1,09-09 10:52:00,09-09 11:11:00,0909,19
lade-jilin-15544,15544,Jilin,1,07-10 08:16:00,07-10 08:43:00,0710,27
lade-jilin-15545,15545,Jilin,1,08-17 08:54:00,08-17 09:12:00,0817,18
lade-jilin-15546,15546,Jilin,1,08-20 15:38:00,08-20 15:52:00,0820,14
lade-jilin-15547,15547,Jilin,1,09-21 09:30:00,09-21 09:56:00,0921,26
lade-jilin-15548,15548,Jilin,1,07-08 08:32:00,07-08 09:05:00,0708,33
lade-jilin-15549,15549,Jilin,1,08-11 09:29:00,08-11 09:59:00,0811,30
lade-jilin-15550,15550,Jilin,1,09-27 08:44:00,09-27 09:08:00,0927,24
lade-jilin-15551,15551,Jilin,1,07-11 07:59:00,07-11 18:21:00,0711,622
lade-jilin-15552,15552,Jilin,1,08-16 17:14:00,08-16 17:28:00,0816,14
lade-jilin-15553,15553,Jilin,1,06-11 15:58:00,06-11 18:14:00,0611,136
lade-jilin-15554,15554,Jilin,1,08-24 09:08:00,08-24 09:20:00,0824,12
